Gene_ID,Tissue,Tissue_Median_TPM,Other_Tissues_Mean_TPM,Other_Tissues_Maximum_TPM,Fold_Enrichment_vs_Other_Mean,Fold_Enrichment_vs_Second_Highest,Relative_Expression_Fraction,Tau,Expression_Class,Maximum_Tissue_Recalculated,Description,TF_Family,Marker_Score
Ca_07365,Root tip,35.40814,3.513596483870968,15.458969,8.066325851258975,2.212054716185443,0.24532827912516456,0.900768679634938,Tissue-specific,Root tip,"transmembrane protein, putative",NA,14.070316335897312
Ca_17169,Root tip,33.383986,3.221553564516129,17.970179,8.1448655037831,1.812528284524885,0.25053244451863294,0.9035000324851524,Tissue-specific,Root tip,protein YLS7-like [Glycine max],NA,13.952871202899777
Ca_10914,Root tip,16.257971,0.5523769354838709,8.115499,11.117126649798328,1.8932557614234835,0.48703308787317207,0.9660242390957722,Tissue-specific,Root tip,Disease resistance-responsive (dirigent-like protein) family protein,NA,13.793140731979907
Ca_12194,Root tip,42.033647,4.904775,11.385919,7.287940184003625,3.4744008094998846,0.21657710677595565,0.8833131229369652,Tissue-specific,Root tip,Disease resistance protein (TIR-NBS-LRR class) family,NA,13.73751143882533
Ca_19385,Root tip,12.876527,0.11531535483870968,1.977431,12.441796788502694,4.660570471658285,0.7827056008876622,0.9910445297215073,Tissue-specific,Root tip,SAUR-like auxin-responsive protein family,NA,13.677737012476081
Ca_13280,Root tip,12.314246,0.052856806451612906,0.865334,12.645827921151305,7.137727613392562,0.8825640604073431,0.9957076700878306,Tissue-specific,Root tip,Unknown protein,NA,13.6132473075011
Ca_20244,Root tip,16.362136,0.6148312741935483,8.605718,10.751671878952617,1.8074792535029656,0.46192139494020157,0.9624235323436042,Tissue-specific,Root tip,ethylene-responsive transcription factor 7-like [Glycine max],ERF,13.579647276609334
Ca_20965,Root tip,30.307672,2.8647381612903224,14.512251,8.100852035354263,2.018254604054563,0.25444138207962913,0.9054781191610388,Tissue-specific,Root tip,jasmonic acid carboxyl methyltransferase,NA,13.57776296639613
Ca_08064,Root tip,15.20137,0.4904416129032258,4.772404,10.870180931436428,2.8066937102808467,0.4999618484554874,0.967737012328282,Tissue-specific,Root tip,Cell wall protein Exp4 n=1 Tax=Mirabilis jalapa RepID=Q84L38_MIRJA,NA,13.38508882336619
Ca_19161,Root tip,12.611638,0.187175,2.167367,11.465569945458755,4.297461582443714,0.6848916504738797,0.985158549587294,Tissue-specific,Root tip,ethylene-responsive transcription factor 1B-like [Glycine max],AP2,13.059408458336934
Ca_23833,Root tip,24.840318,2.1617336612903224,12.5997775,8.172831986567273,1.900054467802874,0.2704324402683054,0.9129747992239744,Tissue-specific,Root tip,cinnamyl alcohol dehydrogenase 9,NA,12.98188521541108
Ca_18625,Root tip,18.632747,1.1217653387096773,5.268021,9.253024659145101,3.1322082360604724,0.3488790262448761,0.9397960301446868,Tissue-specific,Root tip,probable pectinesterase/pectinesterase inhibitor 33-like [Glycine max],NA,12.95719188843603
Ca_08816,Root tip,11.395915,0.037667451612903226,0.358596,11.945941814723351,9.12406263524992,0.9070576552623507,0.9966946531618652,Tissue-specific,Root tip,subtilisin-like serine protease 2,NA,12.953227530768816
Ca_22455,Root tip,21.328658,1.6573780806451612,11.996397,8.402514554714406,1.718065245313759,0.2933492919154003,0.922293372576692,Tissue-specific,Root tip,"disease resistance protein (TIR-NBS-LRR class), putative",NA,12.690582504708207
Ca_06922,Root tip,13.657432,0.41491982258064514,6.86076,10.359196165099016,1.8646329362555274,0.5149871625872247,0.9696194846453824,Tissue-specific,Root tip,receptor-like protein kinase 2,NA,12.667981852755904
Ca_21505,Root tip,11.152198,0.1030045,1.609809,11.017360309953405,4.656355311825501,0.7774092453384244,0.990763748993696,Tissue-specific,Root tip,"Glycosyl transferase, group 1 n=2 Tax=Streptococcus RepID=A8AWB4_STRGC",NA,12.357828429994942
Ca_09812,Root tip,10.709149,0.08364659677419355,1.737916,10.805320696669813,4.2766648063709765,0.8050663975080501,0.9921892396142594,Tissue-specific,Root tip,"transmembrane protein, putative",NA,12.092834675462647
Ca_17502,Root tip,31.748161,3.9048665322580645,12.109448,6.676667098813727,2.4980579655222703,0.20777725061835883,0.8770049536961191,Tissue-specific,Root tip,zinc finger protein MAGPIE-like [Glycine max],C2H2,12.091239688694792
Ca_19761,Root tip,14.686175,0.7277924032258064,3.404607,9.078738262023695,3.5613109183180245,0.3942836584754358,0.950443706191312,Tissue-specific,Root tip,uncharacterized protein DDB_G0271670-like [Glycine max],NA,12.012674178396686
Ca_19298,Root tip,12.93408,0.4579188064516129,2.702358,9.557514409128009,3.7635690551805094,0.47675224256284554,0.9645959506627751,Tissue-specific,Root tip,DUF241 domain protein,NA,11.938796758883578
Ca_22899,Root tip,10.066919,0.030493483870967744,0.451485,10.739436176178415,7.624549340847477,0.9141591561444894,0.9969709219006364,Tissue-specific,Root tip,probable carboxylesterase 13-like [Glycine max],NA,11.842010176969824
Ca_23675,Root tip,13.593988,0.5920223387096775,3.29662,9.166949260164477,3.396620599447938,0.42552114295568205,0.9564496938860269,Tissue-specific,Root tip,UDP-Glycosyltransferase superfamily protein,NA,11.823254454637576
Ca_20775,Root tip,16.898019,1.174442306451613,8.017422,8.231084792130943,1.9848265945632801,0.3170019215851474,0.9304982254753288,Tissue-specific,Root tip,glycosyl hydrolase family protein 43,NA,11.776533071708814
Ca_21360,Root tip,16.473901,1.1297100322580644,5.962478,8.204826354446466,2.509724411337458,0.31991317899523747,0.931424255113706,Tissue-specific,Root tip,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,bHLH,11.672531862293019
Ca_03417,Root tip,26.219663,3.040301451612903,8.058872,6.737037650775739,3.004751916132605,0.21764654192221788,0.8840449836592902,Tissue-specific,Root tip,C2 calcium/lipid-binding and GRAM domain containing protein,NA,11.597048710578205
Ca_22558,Root tip,28.694405,3.6511584193548385,16.570723,6.384303075215165,1.6899933485947047,0.20224373478277283,0.8727571308986948,Tissue-specific,Root tip,protein IQ-DOMAIN 14-like isoform X4 [Glycine max],NA,11.41925502854585
Ca_10630,Root tip,27.571486,3.425201,12.959815,6.45653971424123,2.046695174685338,0.20613776391547994,0.8757701706756031,Tissue-specific,Root tip,Disease resistance protein (TIR-NBS-LRR class) family,NA,11.397165865472635
Ca_19667,Root tip,10.537884,0.19489464516129032,2.215664,9.65598435537602,3.5880253658342416,0.6355926897712602,0.9815053339777426,Tissue-specific,Root tip,"OSBP(oxysterol binding protein)-related protein 4B, putative n=1 Tax=Theobroma cacao RepID=UPI00042B2369",NA,11.329108820762192
Ca_18511,Root tip,20.915035,2.0951734677419354,7.416793,7.080389913004772,2.603727452962191,0.24357927588131018,0.8998245296868049,Tissue-specific,Root tip,Transducin/WD40 repeat-like superfamily protein,NA,11.3170097369431
Ca_04670,Root tip,10.838091,0.24787662903225807,3.647213,9.486587635815065,2.5473527897257995,0.5851384872364297,0.9771291245817868,Tissue-specific,Root tip,LOB domain-containing protein 4,LBD,11.308098836488256
Ca_14291,Root tip,31.22258,4.318184887096774,19.202208,6.058943170287274,1.595002882853201,0.18912882428777264,0.8616967307923697,Tissue-specific,Root tip,ethylene-responsive transcription factor 1B,ERF,11.220430434559304
Ca_11635,Root tip,9.493313,0.0762144193548387,0.50507,9.750206660760462,6.971976718690826,0.8007207345503864,0.9919717785187492,Tissue-specific,Root tip,nodulin MtN21 /EamA-like transporter family protein,NA,11.052759194650264
Ca_19296,Root tip,9.394531,0.0652351935483871,1.667735,9.757968064662746,3.896388134503615,0.8228674319350867,0.9930560457410396,Tissue-specific,Root tip,DUF241 domain protein,NA,11.024170617366293
Ca_09272,Root tip,15.698328,1.2599745322580644,4.564854,7.388723970847488,3.0006767473144844,0.28668797813108415,0.9197382974633944,Tissue-specific,Root tip,uncharacterized protein LOC100819249 [Glycine max],NA,10.77853135908771
Ca_02511,Root tip,29.4075,4.293483112903226,8.395901,5.744327383585988,3.2362516378152555,0.18096313203327644,0.8540004042199022,Tissue-specific,Root tip,cyclic nucleotide-gated ion channel-like protein,NA,10.610910429841427
Ca_15659,Root tip,11.57836,0.5844661935483871,4.299661,7.938547411876906,2.373427281480834,0.3898856213926262,0.9495208135220888,Tissue-specific,Root tip,uncharacterized protein LOC100820022 [Glycine max],NA,10.366847122643325
Ca_24900,Root tip,8.369468,0.026052322580645163,0.399247,9.131569408112306,6.696078676602487,0.911995850536499,0.9968872188076178,Tissue-specific,Root tip,"cytochrome P450, family 718",NA,10.267938702688447
Ca_12201,Root tip,23.916566,3.314918725806452,8.09106,5.774515717058641,2.7407767631057323,0.18879654260738377,0.8613965430569567,Tissue-specific,Root tip,Disease resistance protein (TIR-NBS-LRR class) family,NA,10.108800657123512
Ca_23565,Root tip,8.281771,0.06493891935483871,1.571173,8.715777807823086,3.6099363986787356,0.8044555168334933,0.9921588124865034,Tissue-specific,Root tip,DUF241 domain protein,NA,9.961864539815064
Ca_16153,Root tip,13.571849,1.182621064516129,8.303207,6.676307324666305,1.5663253542568707,0.27017740214410807,0.9128621999466596,Tissue-specific,Root tip,ammonium transporter 2,NA,9.664231630519604
Ca_24818,Root tip,7.51982,0,0,8.51982,8.51982,1,1,Tissue-specific,Root tip,WD repeat-containing protein 3-like isoform X2 [Glycine max],NA,9.553186512304631
Ca_12121,Root tip,8.390053,0.17869401612903227,2.754481,7.966489073082785,2.5010255745068357,0.6023197059061597,0.9787016820836492,Tissue-specific,Root tip,probable pectinesterase/pectinesterase inhibitor 33-like [Glycine max],NA,9.467795968868307
Ca_02039,Root tip,8.175644,0.1490033870967742,3.314577,7.985741472167816,2.1266613158138097,0.638984320833492,0.9817747217103908,Tissue-specific,Root tip,Stigma-specific Stig1 family protein,NA,9.41050536215949
Ca_21457,Root tip,10.024327,0.5561276774193549,1.677238,7.084461744348948,4.117798641734503,0.367672469679656,0.9445221931188642,Tissue-specific,Root tip,receptor-like protein kinase 2,NA,9.238101825221323
Ca_19779,Root tip,20.905912,3.0757406129032256,13.251733,5.3747070975638005,1.5370700531647625,0.17982981401109646,0.852876994177378,Tissue-specific,Root tip,subtilisin-like serine protease 2,NA,9.214832264934659
Ca_11555,Root tip,8.879602,0.3479243709677419,3.61112,7.3294928208078485,2.1425601589201757,0.45153754025341397,0.9608175714443348,Tissue-specific,Root tip,gibberellin 20 oxidase 2-like [Glycine max],NA,9.123972231049882
Ca_03676,Root tip,7.354961,0.051016306451612904,0.783037,7.949411392300457,4.685803491458674,0.8230278712509022,0.9930636876998242,Tissue-specific,Root tip,"NAC domain protein,",NAC,9.096334469650692
Ca_15422,Root tip,15.863233,2.0122905967741938,8.808542,5.598142827939152,1.7192395159239775,0.20273994221031588,0.8731475105500756,Tissue-specific,Root tip,uncharacterized protein LOC100809365 [Glycine max],NA,8.843391003758471
Ca_05430,Root tip,15.718577,2.0024385806451614,5.37865,5.5683327238645886,2.621021219223503,0.2020533980096427,0.8726068790676687,Tissue-specific,Root tip,protein LONGIFOLIA 2-like isoform X2 [Glycine max],NA,8.783652003990044
Ca_02596,Root tip,8.953207,0.4857743387096774,2.656241,6.69900316668807,2.722251350499051,0.3728605755450722,0.9457429791682826,Tissue-specific,Root tip,uncharacterized protein LOC100790962 [Glycine max],NA,8.603069637349158
Ca_25070,Root tip,12.160414,1.2280481612903227,5.36172,5.906700864301986,2.0686880277660755,0.24209509286967223,0.8990126354834365,Tissue-specific,Root tip,"glucan endo-1,3-beta-glucosidase 8-like [Glycine max]",NA,8.56504396019732
Ca_17471,Root tip,10.43254,0.8333453548387096,5.919057,6.235890019207968,1.6523263213469697,0.28766528523520185,0.9201205694069986,Tissue-specific,Root tip,transcription factor bHLH30-like [Glycine max],bHLH,8.540456709067778
Ca_03521,Root tip,13.246692,1.5442675161290322,7.315344,5.599525957740318,1.7133015783832877,0.21673612544449158,0.8834224034099206,Tissue-specific,Root tip,protein IQ-DOMAIN 1-like isoform X6 [Glycine max],NA,8.41465768071278
Ca_16220,Root tip,7.219678,0.17378145161290323,0.944421,7.002732909695641,4.227313940756657,0.5726765725095211,0.9759294733625372,Tissue-specific,Root tip,protein SCARECROW-like [Glycine max],GRAS,8.328087232958518
Ca_05685,Root tip,7.722635,0.28956187096774194,2.631896,6.764029858803258,2.4016753233022095,0.46245945803034466,0.9625047835398486,Tissue-specific,Root tip,heat shock protein 70,NA,8.294609872408467
Ca_00671,Root tip,6.682432,0.08611203225806452,1.582466,7.073332926832564,2.974843424850511,0.7145530242234069,0.9871136687574128,Tissue-specific,Root tip,Unknown protein,NA,8.195253349560307
Ca_00524,Root tip,6.695462,0.1241368064516129,1.11532,6.845663228740872,3.6379658869580016,0.6350199735330178,0.981459560751504,Tissue-specific,Root tip,uncharacterized protein LOC102662043 [Glycine max],NA,8.018703575750028
Ca_21577,Root tip,7.28306,0.26750212903225806,2.533859,6.534947603065678,2.3439135517291434,0.4675934052345633,0.9632706404955804,Tissue-specific,Root tip,Cell wall protein Exp1 n=1 Tax=Mirabilis jalapa RepID=Q84L36_MIRJA,NA,7.95698104629328
Ca_03920,Root tip,11.254876,1.2774829032258064,4.381323,5.380886057428709,2.2772979804408693,0.22130503334791937,0.8864951596778315,Tissue-specific,Root tip,scarecrow-like transcription factor PAT1-like [Glycine max],GRAS,7.781073543062652
Ca_16973,Root tip,5.908676,0.040737225806451616,0.95791,6.6382520281683695,3.5285973308272593,0.8239073112710956,0.9931055238421514,Tissue-specific,Root tip,"CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein",NA,7.562098822987591
Ca_06005,Root tip,5.687845,0.026071677419354837,0.282089,6.517912098324767,5.216365634523032,0.875582871913113,0.9954162468528318,Tissue-specific,Root tip,polygalacturonase 4,NA,7.380266622910213
Ca_16838,Root tip,5.761129,0.0666866129032258,1.035011,6.338439911229483,3.32240415408074,0.7359254377706647,0.9884247318705716,Tissue-specific,Root tip,FAD-binding Berberine family protein,NA,7.260675618726919
Ca_18069,Root tip,7.003245,0.45901801612903226,2.895043,5.485364067836302,2.0547257116288575,0.329831385666994,0.9344563818445546,Tissue-specific,Root tip,receptor-like kinase,NA,6.885260420677716
Ca_24104,Root tip,6.869603,0.4842316290322581,3.295919,5.302139400661541,1.8318788133575146,0.31395598791057916,0.9295109733368496,Tissue-specific,Root tip,DNA-binding storekeeper protein-related transcriptional regulator,GeBP,6.657776629975769
Ca_09715,Root tip,5.267695,0.0889208064516129,0.672745,5.755877712011108,3.7469518665427186,0.6564727625295355,0.9831195985242858,Tissue-specific,Root tip,Cytochrome P450 superfamily protein,NA,6.573266411060924
Ca_19961,SAM,310.243421,30.489623596774194,148.964547,9.883999408360152,2.075446678740676,0.24712286558855048,0.9017235450199146,Tissue-specific,SAM,Late embryogenesis abundant 3 (LEA3) family protein,NA,24.682395370016387
Ca_19090,SAM,898.551155,127.02713020967742,356.192097,7.026254150403537,2.5183960187114667,0.18578955540024467,0.8586311647335455,Tissue-specific,SAM,Pathogenesis-related thaumatin superfamily protein,NA,23.699718733728563
Ca_11232,SAM,30.181991,0.2045698064516129,4.730105,25.886412587291236,5.441783527526982,0.8263683084291537,0.993222123535468,Tissue-specific,SAM,homeobox protein knotted-1-like 7-like [Glycine max],NA,23.137356314882183
Ca_19089,SAM,582.19282,82.72545988709678,257.678742,6.965537374013014,2.254506170437461,0.185017998592207,0.8579071107625532,Tissue-specific,SAM,Pathogenesis-related thaumatin superfamily protein,NA,22.072300724917305
Ca_08295,SAM,103.451454,10.650649451612903,54.764869,8.96529025560372,1.8730691181216619,0.2385754240597805,0.8970468848933443,Tissue-specific,SAM,GDSL-like Lipase/Acylhydrolase superfamily protein,NA,19.037409364051534
Ca_04754,SAM,63.23069,6.396475870967742,29.89545,8.683958566283565,2.0789692333337113,0.24178013671246126,0.8988390626297493,Tissue-specific,SAM,homeobox protein knotted-1-like 2-like [Glycine max],TALE,16.831933605830603
Ca_06058,SAM,20.656546,0.6460185483870967,6.23248,13.156927071824827,2.9943457845718204,0.5077424123876828,0.9687257226650042,Tissue-specific,SAM,squamosa promoter binding protein-like 10,SBP,15.978802017962465
Ca_11922,SAM,22.381244,0.981903064516129,7.98698,11.797370122997618,2.601679763391039,0.4237247771635414,0.9561283070540616,Tissue-specific,SAM,U-box domain-containing protein 5-like isoform X2 [Glycine max],NA,15.479817553317266
Ca_09930,SAM,31.686618,2.3296831451612903,15.901895,9.816735279301374,1.9339025594467363,0.3049523166172515,0.926477380919564,Tissue-specific,SAM,auxin-responsive protein IAA32-like [Glycine max],NA,15.358348915167024
Ca_11759,SAM,20.752045,1.2487895322580644,6.785317,9.672779372179948,2.79398321224428,0.3489819614369883,0.9398233026066556,Tissue-specific,SAM,AP2-like ethylene-responsive transcription factor ANT-like [Glycine max],AP2,13.670982029569053
Ca_18667,SAM,64.054572,9.535495370967741,40.842594,6.174799542816788,1.5547451957686944,0.1781000812838854,0.8511348203065389,Tissue-specific,SAM,growth-regulating factor 5,GRF,13.465191454050888
Ca_03052,SAM,40.449369,5.138825064516129,18.190141,6.752003610525933,2.1599304038464333,0.2024969834487447,0.8729566074438361,Tissue-specific,SAM,Unknown protein,NA,12.924190443099045
Ca_07575,SAM,39.026928,5.313581967741936,17.3062,6.339812835963814,2.1865230359113306,0.19154511424847626,0.8638483160206221,Tissue-specific,SAM,RmlC-like cupins superfamily protein,NA,12.251568751388637
Ca_09891,SAM,41.637027,6.068504177419355,18.738562,6.0319730921580055,2.1600878017355063,0.1812191331373568,0.8542522217683949,Tissue-specific,SAM,defects in morphology protein 1 precursor,NA,11.990787654082384
Ca_05214,SAM,16.781778,1.1503364516129033,5.124234,8.269300363048963,2.9035105451555245,0.3200051759834368,0.9314532434159896,Tissue-specific,SAM,Sugar transporter SWEET n=4 Tax=Solanum RepID=K4BJH9_SOLLC,NA,11.78783896273724
Ca_08506,SAM,28.992525,3.5212059032258063,12.738643,6.633744545587014,2.183077688240389,0.20986278905086203,0.8785478014341349,Tissue-specific,SAM,uncharacterized protein LOC100803605 [Glycine max],NA,11.767237303883313
Ca_02526,SAM,11.459037,0.25802764516129034,1.896666,9.903627355027353,4.301164511200118,0.5889145557067995,0.9774826065086192,Tissue-specific,SAM,SAUR-like auxin-responsive protein family,NA,11.766989148097606
Ca_05606,SAM,20.270065,1.9057708387096775,7.568528,7.319938901116195,2.4823476097644774,0.255454699652589,0.9059810198581172,Tissue-specific,SAM,Glutaredoxin family protein,NA,11.476005900752229
Ca_03301,SAM,14.167544,0.9641478709677419,6.801054,7.722200667369765,1.9442941940922343,0.3215794179642841,0.9319467177255464,Tissue-specific,SAM,O-acyltransferase (WSD1-like) family protein,NA,10.781435597642922
Ca_23241,SAM,14.064992,1.073720129032258,6.037324,7.26471802491032,2.1407273560233975,0.29704114329458753,0.92366009671159,Tissue-specific,SAM,EPIDERMAL PATTERNING FACTOR-like protein 2-like [Glycine max],NA,10.340462083401464
Ca_23652,SAM,10.846553,0.6303708225806451,1.769566,7.266170883289356,4.2774041131354155,0.35693483245559515,0.941882843094885,Tissue-specific,SAM,Pentatricopeptide repeat (PPR) superfamily protein,NA,9.611117423629658
Ca_04238,SAM,18.281932,2.325390822580645,6.633536,5.798395746168686,2.525950228046347,0.20230302858951787,0.872803879667606,Tissue-specific,SAM,U-box domain-containing protein 11-like [Glycine max],NA,9.448238754621029
Ca_15993,SAM,15.305145,1.7207493548387096,7.23832,5.992887573786302,1.9791832558094369,0.22294985132568687,0.8875705290711908,Tissue-specific,SAM,probable membrane-associated kinase regulator 2-like [Glycine max],NA,9.233762511152731
Ca_19403,SAM,18.868964,2.579319806451613,6.110062,5.551044632610589,2.7944853364147875,0.1909275437442864,0.8633035811371725,Tissue-specific,SAM,translocon outer complex protein 120,NA,9.205956716785652
Ca_15167,SAM,10.341163,0.6580206290322581,2.172915,6.8401820830296485,3.574367104066765,0.33640954589737526,0.9363687982645416,Tissue-specific,SAM,"transmembrane protein, putative",NA,9.100401193032795
Ca_23542,SAM,7.831341,0.14705335483870968,1.539222,7.6991545011799385,3.477971205353451,0.6320697465979607,0.981222455408504,Tissue-specific,SAM,basic leucine zipper transcription factor,bZIP,9.080340590325052
Ca_13744,SAM,19.90857,2.9309797580645163,11.111612,5.318920800114902,1.7263242911017957,0.17973061356977388,0.8527779866628032,Tissue-specific,SAM,Protein of Unknown Function (DUF239),NA,9.018371102438218
Ca_06623,SAM,17.754654,2.438796306451613,9.536185,5.453842661402747,1.7800232247250782,0.19017951984375048,0.8626390406452521,Tissue-specific,SAM,BTB/POZ domain-containing protein [Glycine max],NA,8.928271277996167
Ca_13116,SAM,11.637624,1.1986116290322582,7.313406,5.748001981397044,1.5201499842543478,0.238502369048762,0.897005468725209,Tissue-specific,SAM,Nucleotidylyl transferase superfamily protein,NA,8.282524222821877
Ca_02861,SAM,6.994187,0.2201207741935484,3.293947,6.551963681860791,1.8617339710993173,0.5061674573422027,0.9685280399003418,Tissue-specific,SAM,EPIDERMAL PATTERNING FACTOR-like protein 2-like [Glycine max],NA,7.876978633297234
Ca_17256,SAM,7.752607,0.7183847419354839,3.836214,5.093508331633344,1.8098055627811345,0.25822627097366263,0.907336365439976,Tissue-specific,SAM,filament-like plant protein 7-like isoform X2 [Glycine max],NA,6.669494204893503
Ca_15314,Seed 10 dap,3150.304055,72.30020340322581,971.11703,42.99175048211826,3.241692057385313,0.5842974258822092,0.977049769755248,Tissue-specific,Seed 10 dap,subtilisin-like serine protease 2,NA,61.61215712947384
Ca_22611,Seed 10 dap,1911.030583,51.77113233870968,1240.334705,36.232510053559174,1.540302204794959,0.5435339988957258,0.9729093124938704,Tissue-specific,Seed 10 dap,Unknown protein,NA,54.92854213050285
Ca_11556,Seed 10 dap,1399.687806,61.476235903225806,789.804321,22.41952937385075,1.7712192116360477,0.42344834505477374,0.9560786086442294,Tissue-specific,Seed 10 dap,probable 2-oxoglutarate/Fe(II)-dependent dioxygenase-like [Glycine max],NA,44.83479188683997
Ca_03393,Seed 10 dap,1152.298547,53.04652324193549,695.994403,21.338996068948592,1.6546740433437885,0.41201478534960423,0.9539646011183112,Tissue-specific,Seed 10 dap,alpha-L-arabinofuranosidase 1,NA,42.844144035124465
Ca_04425,Seed 10 dap,91.177226,0.016056838709677418,0.375088,90.72054090700159,67.03369238914165,0.9945703619835762,0.9998238941957976,Tissue-specific,Seed 10 dap,Cysteine proteinase inhibitor n=1 Tax=Medicago truncatula RepID=G7K0N3_MEDTR,NA,42.435636541568634
Ca_10571,Seed 10 dap,304.66841,8.165383193548386,192.380943,33.35031427983975,1.5806542529891376,0.5462011171628952,0.9731991144288692,Tissue-specific,Seed 10 dap,squamosa promoter binding protein-like 9,SBP,40.65188971964076
Ca_00241,Seed 10 dap,352.504924,10.521027032258065,198.640396,30.68345582474645,1.7707083890977655,0.5194156217661027,0.9701535317212816,Tissue-specific,Seed 10 dap,equilibrative nucleoside transporter 4,NA,40.566800612437156
Ca_13913,Seed 10 dap,500.867592,25.04484735483871,235.195283,19.269362003258628,2.1247993847531665,0.39214289274367825,0.9499970695751488,Tissue-specific,Seed 10 dap,subtilisin-like serine protease 2,NA,36.376384207947225
Ca_07837,Seed 10 dap,841.515326,56.00879051612903,450.051024,14.778691467969908,1.8678936110784663,0.3264486376860204,0.9334429346850316,Tissue-specific,Seed 10 dap,lysosomal pro-X carboxypeptidase-like protein,NA,35.247685257252556
Ca_16871,Seed 10 dap,414.731708,21.938157048387097,127.226899,18.12402396247576,3.2421567646270537,0.3788145654087389,0.9471027736119296,Tissue-specific,Seed 10 dap,beta-D-xylosidase 4,NA,34.43900639352675
Ca_01671,Seed 10 dap,167.986998,5.938706387096774,80.978957,24.354251148924302,2.0613460354222366,0.4771180066866221,0.9646478212135396,Tissue-specific,Seed 10 dap,Cytochrome P450 superfamily protein,NA,32.883582679368224
Ca_08740,Seed 10 dap,106.674742,2.452777935483871,40.248243,31.18496005591234,2.6104079633161583,0.5838445682303128,0.977006947572614,Tissue-specific,Seed 10 dap,hypothetical protein,NA,32.731115447384006
Ca_04004,Seed 10 dap,690.324143,52.16332562903226,368.937031,13.00377910561846,1.8687616677120384,0.29918001269173616,0.924436475012533,Tissue-specific,Seed 10 dap,beta-xylosidase 3,NA,32.27301291570843
Ca_23916,Seed 10 dap,562.350607,42.05910369354839,266.681904,13.083193997937483,2.1045524504338555,0.3013373612280891,0.9252083963811772,Tissue-specific,Seed 10 dap,polygalacturonase 4,NA,31.36299723509238
Ca_01260,Seed 10 dap,189.578936,8.530816064516129,97.35071,19.99607743029878,1.9377484514346668,0.41754326392930097,0.955001245156708,Tissue-specific,Seed 10 dap,strictosidine synthase-like 4,NA,31.260245131143638
Ca_15469,Seed 10 dap,257.201447,14.488712338709677,159.859779,16.670297785484603,1.6051336673787173,0.3641266936620967,0.943667842822402,Tissue-specific,Seed 10 dap,Glycosyl hydrolase family 10 protein,NA,30.69167199961325
Ca_04561,Seed 10 dap,70.585968,1.1506814516129031,18.500586,33.285249168961826,3.670964964847723,0.6642941756368207,0.9836981558202488,Tissue-specific,Seed 10 dap,subtilisin-like serine protease 2,NA,30.65013788530029
Ca_16361,Seed 10 dap,103.420165,3.4252367903225807,31.724139,23.596514705914352,3.1909216923934958,0.49341091965143513,0.9668803778226172,Tissue-specific,Seed 10 dap,Cellulase (glycosyl hydrolase family 5) protein,NA,29.57096845478457
Ca_23858,Seed 10 dap,1792.331004,210.72870825806453,681.904966,8.46994731491115,2.6260330401521785,0.21529705958913994,0.8824275718113591,Tissue-specific,Seed 10 dap,uncharacterized protein At1g04910-like isoform X1 [Glycine max],NA,29.398413861510406
Ca_24463,Seed 10 dap,1163.988548,123.35967466129033,447.488682,9.367896395459358,2.5975873968654577,0.23335129061686508,0.8940198553729325,Tissue-specific,Seed 10 dap,phosphoethanolamine N-methyltransferase,NA,29.39352314902496
Ca_06615,Seed 10 dap,779.562482,74.16410435483871,374.880289,10.384777264358517,2.0766252044676916,0.2532157126208067,0.9048644514490132,Tissue-specific,Seed 10 dap,alpha-galactosidase 1,NA,29.355328258524857
Ca_01609,Seed 10 dap,107.732189,4.096042548387097,47.802272,21.336593634684988,2.228014896519572,0.4590022360747312,0.9619793992268448,Tissue-specific,Seed 10 dap,uncharacterized protein LOC102665075 isoform X4 [Glycine max],NA,28.73202536285244
Ca_14516,Seed 10 dap,574.848085,53.70425590322581,321.220188,10.526568280513679,1.7871260288632194,0.25666527378019405,0.906576611622137,Tissue-specific,Seed 10 dap,cell wall / vacuolar inhibitor of fructosidase 2 [Glycine max],NA,28.230284620424694
Ca_04420,Seed 10 dap,52.135791,0.7096359354838709,18.999591,31.08017905868433,2.6568438824573963,0.7032594471359862,0.9863886991666844,Tissue-specific,Seed 10 dap,Predicted AT-hook DNA-binding family protein,NA,28.03009983914122
Ca_03246,Seed 10 dap,180.631203,10.783264903225806,91.232523,15.414335881583748,1.9692750137606014,0.35079985981693607,0.940302313641648,Tissue-specific,Seed 10 dap,proline dehydrogenase,NA,27.847727531717684
Ca_12033,Seed 10 dap,68.317127,1.7871461612903226,34.340654,24.870287738304082,1.9613991014427745,0.5521974462412936,0.9738404373870944,Tissue-specific,Seed 10 dap,LCR,NA,27.610262770270367
Ca_17295,Seed 10 dap,119.965331,5.796438661290322,72.479435,17.798340723498033,1.6462474296379663,0.40034492741425104,0.951682385127664,Tissue-specific,Seed 10 dap,WUSCHEL related homeobox 1,WOX,27.348461768603485
Ca_00901,Seed 10 dap,284.653642,23.90657270967742,175.422519,11.469006407654378,1.6191450140217079,0.2775058148349924,0.9160152227749208,Tissue-specific,Seed 10 dap,polygalacturonase 4,NA,26.30235942817982
Ca_03427,Seed 10 dap,293.704467,25.457491145161292,113.967186,11.138791103928892,2.5633789714571256,0.2712236368164622,0.9133227648690776,Tissue-specific,Seed 10 dap,receptor kinase 2,NA,26.05393646236146
